distance,path_loss,shadowing,fast_fading,total
1325.6628314157078,-9.549617038029481,2.722015458972815,0.21590487258376578,-6.6116967064729
1330.6653326663334,-9.574555456121697,2.7490200793835067,3.116153376321182,-3.7093820004170084
1335.6678339169587,-9.599442834777944,2.779775529291055,4.11120226449001,-2.70846504099688
1340.670335167584,-9.624279382488131,2.8146852425028324,-0.20624942055114515,-7.015843560536444
1345.6728364182093,-9.6490653064673,2.8523161801824157,-2.602567360456149,-9.399316486741032
1350.6753376688346,-9.67380081266597,2.893481646696196,-10.590553196291637,-17.37087236226141
1355.6778389194599,-9.698486105780434,2.9380397958240785,-4.909963369475052,-11.670409679431408
1360.6803401700852,-9.723121389262896,2.98558341934502,1.6216281205538832,-5.115909849363993
1365.6828414207105,-9.747706865331555,3.036289938369583,-1.3293029339683102,-8.040719860930283
1370.6853426713358,-9.772242734980551,3.0894241302939767,5.21791946954313,-1.4648991351434448
1375.687843921961,-9.796729197989833,3.145543096321784,-1.247180775215071,-7.89836687688312
1380.6903451725864,-9.821166452934898,3.2044197321761283,-2.8635799506090835,-9.480326671367854
1385.6928464232117,-9.84555469719649,3.264925414500662,1.529577433720148,-5.05105184897568
1390.695347673837,-9.869894126970134,3.327715735116867,-5.4812800022669705,-12.023458394120238
1395.6978489244623,-9.89418493727562,3.3922739079852713,-6.603402246796756,-13.105313276087106
1400.7003501750876,-9.918427321966377,3.4588543399155975,6.668711139415372,0.20913815736459274
1405.7028514257129,-9.942621473738747,3.5269471225602222,2.38524206570192,-4.030432285476604
1410.7053526763382,-9.966767584141191,3.5963501913939933,2.4248943794235274,-3.9455230133236707
1415.7078539269635,-9.990865843583382,3.666888003587193,0.8094523695973916,-5.514525470398798
1420.710355177589,-10.014916441345205,3.738869859499825,-2.847812998819415,-9.123859580664796
1425.7128564282143,-10.038919565585683,3.811705438126212,-7.937918455198929,-14.1651325826584
1430.7153576788396,-10.062875403351821,3.884799244395447,-2.8453215995805228,-9.023397758536897
1435.717858929465,-10.08678414058733,3.9588908888085337,-12.09874080953728,-18.226634061316076
1440.7203601800902,-10.11064596214131,4.033279259279653,2.2069735372247488,-3.8703931656369086
1445.7228614307155,-10.134461051776801,4.10749216818558,1.783788084304887,-4.243180799286335
1450.7253626813408,-10.158229592179296,4.182076969778368,3.1619871723615223,-2.8141654500394058
1455.727863931966,-10.181951764965138,4.256988179631758,-1.4182870676219428,-7.343250652955323
1460.7303651825914,-10.205627750689846,4.330627369963318,1.443339781099446,-4.431660599627081
1465.7328664332167,-10.229257728856362,4.404406035697971,-3.5692148193779176,-9.394066512536309
1470.735367683842,-10.252841877923222,4.476858509920976,1.315368488339074,-4.460614879663172
1475.7378689344673,-10.276380375312637,4.548758879287856,2.1585151376951455,-3.569106358329636
1480.7403701850926,-10.299873397418503,4.619237304672802,-0.89992888644604,-6.580564979191742
1485.742871435718,-10.323321119614333,4.688960731124377,0.96757776635011,-4.666782622139846
1490.7453726863432,-10.346723716261105,4.757411939197,-0.5616413860059668,-6.150953163070072
1495.7478739369685,-10.370081360715057,4.824022246181048,2.604985002205291,-2.9410741123287174
1500.7503751875938,-10.393394225335378,4.890467703276587,-0.9074905251253802,-6.41041704718417
1505.7528764382191,-10.416662481491844,4.954460178747643,2.56523308957755,-2.896969213166651
1510.7553776888446,-10.439886299572377,5.016293045061543,-1.6005184497361147,-7.024111704246948
1515.75787893947,-10.463065848990531,5.077281101968293,-4.538244826819235,-9.924029573841473
1520.7603801900952,-10.48620129819291,5.13581630469905,5.552576030891865,0.2021910373980056
1525.7628814407205,-10.509292814666502,5.19232759364661,8.872413642547599,3.555448421527707
1530.7653826913458,-10.532340564945965,5.246883904587369,-3.163133904053205,-8.448590564411802
1535.7678839419711,-10.555344714620835,5.2998844123028945,-4.4464366693993265,-9.701896971717268
1540.7703851925964,-10.578305428342658,5.350377590099852,-6.888194457413093,-12.116122295655899
1545.7728864432218,-10.601222869832053,5.398148023606229,-1.9836676902451238,-7.186742536470948
1550.775387693847,-10.624097201885743,5.443791693880415,-11.796576598745204,-16.97688210675053
1555.7778889444724,-10.646928586383456,5.48661060806843,5.972868137991773,0.8125501596767464
1560.7803901950977,-10.669717184294838,5.527239882335493,-7.262704209320766,-12.40518151128011
