col row val
81 4 0.136832
82 4 -0.548304
83 4 0.321884
84 4 0.013980
85 4 0.355293
86 4 -0.208369
87 4 0.004133
88 4 0.109923
89 4 0.528726
90 4 -0.474579
91 4 0.572104
92 4 0.234820
93 4 0.404793
94 4 0.136548
95 4 0.385823
96 4 0.479225
97 4 -0.172359
98 4 -0.425127
99 4 -0.156364
100 4 -0.089681
101 4 -0.091680
102 4 -0.067067
103 4 0.037115
104 4 -0.273380
105 4 0.067930
106 4 -0.173915
107 4 -0.201035
108 4 -0.089679
109 4 -0.752155
110 4 -0.213894
111 4 -0.027364
112 4 -0.010621
113 4 0.062457
114 4 -0.223113
115 4 -0.254088
116 4 -0.449766
117 4 -0.591880
118 4 0.344569
119 4 0.295955
120 4 0.461977
121 4 0.018568
122 4 0.585628
123 4 -0.351674
124 4 -0.202197
125 4 -0.339747
126 4 0.082712
127 4 -0.161123

0 5 -0.281843
1 5 -0.025126
2 5 0.160583
3 5 0.051762
4 5 -0.196645
5 5 0.187795
6 5 0.048212
7 5 -0.231529
8 5 -0.424964
9 5 -0.225785
10 5 -0.081053
11 5 -0.333566
12 5 -0.037668
13 5 -0.234197
14 5 -0.159408
15 5 -0.368729
16 5 0.111194
17 5 -0.104313
18 5 0.038583
19 5 -0.140321
20 5 -0.221388
21 5 0.277681
22 5 0.050559
23 5 0.259433
24 5 0.000121
25 5 -0.146495
26 5 0.189950
27 5 0.229673
28 5 0.801869
29 5 -0.153539
30 5 -0.562332
31 5 -0.324807
32 5 -0.086380
33 5 -0.265651
34 5 -0.004281
35 5 0.173143
36 5 -0.242314
37 5 0.021321
38 5 -0.493398
39 5 0.194016
40 5 -0.097136
41 5 0.681146
42 5 0.044774
43 5 -0.058870
44 5 -0.090779
45 5 -0.472008
46 5 -0.073696
47 5 0.058532
48 5 0.153082
49 5 0.019483
50 5 0.305909
51 5 -0.078046
52 5 0.214800
53 5 -0.215303
54 5 0.058831
55 5 0.193338
56 5 0.134354
57 5 -0.154574
58 5 -0.134689
59 5 -0.005957
60 5 0.234574
61 5 0.017381
62 5 -0.192708
63 5 -0.015938
64 5 0.059748
65 5 0.087404
66 5 0.178084
67 5 -0.211012
68 5 0.270826
69 5 0.360465
70 5 0.037301
71 5 0.070548
72 5 0.421527
73 5 -0.619838
74 5 -0.289789
75 5 -0.590984
76 5 0.015433
77 5 -0.382300
78 5 0.192895
79 5 0.219095
80 5 0.007985
81 5 0.135721
82 5 -0.351855
83 5 0.026786
84 5 0.039145
85 5 0.155682
86 5 -0.198414
87 5 0.035196
88 5 0.073407
89 5 0.177947
90 5 -0.651030
91 5 0.571185
92 5 0.233311
93 5 0.618446
94 5 -0.227397
95 5 0.235456
96 5 0.285329
97 5 -0.186371
98 5 -0.195612
99 5 -0.109050
100 5 -0.088923
101 5 0.110534
102 5 0.020933
103 5 0.122768
104 5 -0.465195
105 5 0.034672
106 5 -0.368600
107 5 0.129727
108 5 -0.114110
109 5 -0.588898
110 5 -0.003753
111 5 0.069357
112 5 0.030785
113 5 0.127911
114 5 -0.324801
115 5 -0.103403
116 5 -0.252000
117 5 -0.390093
118 5 0.412337
119 5 0.318722
120 5 0.234303
121 5 -0.132886
122 5 0.388361
123 5 -0.283654
124 5 -0.148165
125 5 -0.283777
126 5 0.143725
127 5 -0.227811

0 6 -0.230864
1 6 -0.065890
2 6 -0.228057
3 6 -0.206643
4 6 -0.128248
5 6 0.198209
6 6 0.001074
7 6 -0.050020
8 6 -0.211603
9 6 0.029230
10 6 0.031895
11 6 -0.439981
12 6 -0.298733
13 6 -0.227265
14 6 0.079954
15 6 -0.321346
16 6 -0.204712
17 6 -0.005540
18 6 -0.206104
19 6 -0.382757
20 6 -0.094846
21 6 -0.099226
22 6 0.230806
23 6 0.098356
24 6 0.194660
25 6 -0.416209
26 6 0.440370
27 6 -0.011096
28 6 0.145434
29 6 -0.300493
30 6 0.011659
31 6 -0.087145
32 6 0.118649
33 6 -0.108556
34 6 -0.192198
35 6 0.010260
36 6 -0.243873
37 6 0.049613
38 6 -0.091519
39 6 0.030819
40 6 0.028376
41 6 0.048993
42 6 0.114098
43 6 0.041322
44 6 -0.094014
45 6 -0.151108
46 6 0.096344
47 6 -0.263810
48 6 -0.126924
49 6 0.103941
50 6 0.163785
51 6 -0.408871
52 6 -0.061324
53 6 0.075068
54 6 0.184349
55 6 0.057426
56 6 0.310247
57 6 -0.182977
58 6 -0.260479
59 6 0.488573
60 6 0.224790
61 6 0.100365
62 6 0.080430
63 6 0.144197
64 6 -0.129672
65 6 -0.299108
66 6 -0.240143
67 6 -0.187944
68 6 0.355415
69 6 0.199325
70 6 -0.190878
71 6 0.171851
72 6 0.148193
73 6 -0.399780
74 6 -0.037773
75 6 -0.767606
76 6 -0.028345
77 6 0.321418
78 6 0.154246
79 6 0.106987
80 6 -0.072146
81 6 0.101685
82 6 -0.514725
83 6 0.297638
84 6 0.299731
85 6 0.024601
86 6 0.421714
87 6 -0.265779
88 6 -0.098936
89 6 -0.062124
90 6 0.013339
91 6 -0.023181
92 6 -0.175919
93 6 0.171927
94 6 -0.001303
95 6 0.323681
96 6 -0.173332
97 6 0.098748
98 6 -0.109580
99 6 -0.157791
100 6 -0.173713
101 6 0.183828
102 6 -0.247426
103 6 0.000984
104 6 0.391144
105 6 0.179209
106 6 -0.166746
107 6 -0.340294
108 6 0.001176
109 6 -0.125286
110 6 -0.051157
