col row val
0 0 0.260012
1 0 0.371815
2 0 -0.329419
3 0 -0.217313
4 0 -0.420224
5 0 0.215157
6 0 -0.472479
7 0 0.653225
8 0 0.256387
9 0 0.284120
10 0 -0.073656
11 0 0.190344
12 0 -0.006849
13 0 -0.700731
14 0 -0.282102
15 0 0.598476
16 0 0.201360
17 0 0.230942
18 0 0.354984
19 0 -0.208717
20 0 0.470765
21 0 -0.199053
22 0 -0.183962
23 0 -0.184533
24 0 -0.339932
25 0 0.114417
26 0 0.062794
27 0 0.883604
28 0 -0.261396
29 0 0.535823
30 0 0.139827
31 0 0.309651
32 0 -0.079855
33 0 0.499381
34 0 0.348553
35 0 0.220190
36 0 -0.103598
37 0 0.036651
38 0 -0.102470
39 0 -0.451700
40 0 -0.111979
41 0 -0.456597
42 0 -0.720831
43 0 0.066884
44 0 -0.377537
45 0 0.490250
46 0 0.560910
47 0 -0.432720
48 0 0.087736
49 0 -0.550328
50 0 -0.198899
51 0 0.020251
52 0 -0.202845
53 0 -0.116010
54 0 -0.070731
55 0 0.323556
56 0 0.097030
57 0 0.185513
58 0 -1.056034
59 0 -0.404353
60 0 0.199055
61 0 -0.019881
62 0 0.653009
63 0 -0.555278
64 0 -0.133634
65 0 -0.431796
66 0 -0.404016
67 0 0.396624
68 0 0.460506
69 0 -0.584589
70 0 -0.228431
71 0 0.199762
72 0 -0.386766
73 0 0.352653
74 0 -0.119686
75 0 0.588744
76 0 -0.362445
77 0 0.538688
78 0 -0.058002
79 0 0.133949
80 0 -0.215828
81 0 0.376521
82 0 -0.132223
83 0 0.767365
84 0 -0.071070
85 0 -0.026147
86 0 -0.047672
87 0 -0.897426
88 0 -0.047404
89 0 0.130132
90 0 -0.086845
91 0 -0.129423
92 0 -0.045623
93 0 -0.030467
94 0 0.036671
95 0 0.415425
96 0 -1.145406
97 0 0.184043
98 0 0.122913
99 0 0.270480
100 0 0.834905
101 0 -0.559218
102 0 -0.637083
103 0 -0.549984
104 0 0.118836
105 0 -0.209181
106 0 -0.025272
107 0 0.279947
108 0 0.256702
109 0 0.211861
110 0 0.225431
111 0 0.101553
112 0 0.621928
113 0 -0.390828
114 0 0.358715
115 0 -0.963086
116 0 -0.454646
117 0 -0.126964
118 0 -0.259572
119 0 -0.631002
120 0 -0.366983
121 0 -0.013200
122 0 0.502290
123 0 -0.366440
124 0 -0.545429
125 0 0.321872
126 0 -0.043121
127 0 0.174399

0 1 0.061629
1 1 0.290910
2 1 -0.168481
3 1 -0.133009
4 1 -0.472669
5 1 0.140705
6 1 -0.371226
7 1 0.545789
8 1 0.064574
9 1 0.287982
10 1 0.005220
11 1 0.136834
12 1 -0.033137
13 1 -0.509547
14 1 0.005595
15 1 0.664827
16 1 0.339681
17 1 0.560346
18 1 0.398147
19 1 -0.295702
20 1 0.234310
21 1 -0.013052
22 1 -0.253694
23 1 -0.301153
24 1 -0.212640
25 1 0.217588
26 1 0.154168
27 1 0.736865
28 1 -0.227117
29 1 0.435060
30 1 0.209066
31 1 0.295905
32 1 -0.123217
33 1 0.410790
34 1 0.276354
35 1 0.121002
36 1 -0.058709
37 1 -0.021172
38 1 -0.212392
39 1 -0.439062
40 1 -0.101113
41 1 -0.612778
42 1 -0.625317
43 1 0.146239
44 1 -0.469730
45 1 0.415498
46 1 0.207164
47 1 -0.310125
48 1 0.142482
49 1 -0.347302
50 1 -0.099363
51 1 -0.015046
52 1 -0.189353
53 1 -0.135282
54 1 -0.101106
55 1 0.107091
56 1 0.111291
57 1 -0.010972
58 1 -0.922800
59 1 -0.285009
60 1 0.312306
61 1 -0.055162
62 1 0.723096
63 1 -0.453430
64 1 0.099740
65 1 -0.329521
66 1 -0.112212
67 1 0.282935
68 1 0.307764
69 1 -0.394734
70 1 -0.202333
71 1 -0.052060
72 1 -0.397007
73 1 0.145461
74 1 -0.231667
75 1 0.366710
76 1 -0.268597
77 1 0.429141
78 1 0.194701
79 1 0.143263
80 1 -0.136790
81 1 0.380888
82 1 -0.324628
83 1 0.667930
84 1 -0.025656
85 1 -0.013679
86 1 0.136578
87 1 -0.865411
88 1 0.044787
89 1 -0.014554
90 1 -0.140418
91 1 -0.310375
92 1 -0.093883
93 1 0.126953
94 1 0.158508
95 1 0.154151
96 1 -1.005152
97 1 0.087366
98 1 0.232514
99 1 0.403385
100 1 0.891495
101 1 -0.386149
102 1 -0.598062
103 1 -0.332754
104 1 0.092846
105 1 -0.154003
106 1 -0.009200
107 1 0.247660
108 1 0.320408
109 1 0.010491
110 1 0.467458
111 1 0.057247
112 1 0.526240
113 1 -0.411795
114 1 0.308873
115 1 -0.841726
116 1 -0.326455
117 1 -0.155507
118 1 -0.118324
119 1 -0.530577
120 1 -0.076931
121 1 -0.079150
122 1 0.242001
123 1 -0.366295
124 1 -0.241170
125 1 0.338953
126 1 0.004685
127 1 0.258528

0 2 -0.089692
1 2 -0.107085
2 2 0.147738
3 2 -0.295742
4 2 -0.393601
5 2 0.188663
6 2 -0.449659
7 2 0.304032
8 2 -0.251351
9 2 0.177687
10 2 -0.234759
11 2 0.467291
12 2 -0.101142
13 2 -1.063130
14 2 -0.569096
15 2 0.538342
16 2 0.206833
17 2 -0.180386
18 2 -0.264587
19 2 0.158556
20 2 0.642717
21 2 -0.372135
22 2 -0.142625
23 2 0.396127
24 2 -0.614468
25 2 0.039436
26 2 -0.201656
27 2 0.591207
28 2 -0.287730
29 2 0.064445
30 2 -0.041537
31 2 0.225884
32 2 -0.170203
33 2 0.633981
34 2 -0.182154
35 2 -0.043031
36 2 0.319526
37 2 0.228208
38 2 -0.206721
39 2 -0.210055
40 2 -0.021952
41 2 -0.246186
42 2 -0.836905
43 2 -0.132515
44 2 -0.245424
45 2 0.497821
46 2 0.255356
47 2 -0.227920
48 2 -0.247619
49 2 -0.331129
50 2 0.421636
51 2 0.011501
52 2 -0.215040
53 2 -0.201513
54 2 0.210896
55 2 0.198283
56 2 0.292505
57 2 0.300146
58 2 -1.223446
59 2 -0.013120
60 2 0.205126
61 2 0.172899
62 2 0.208746
63 2 -0.390077
64 2 -0.332595
65 2 -0.055697
66 2 -0.635475
67 2 0.380976
68 2 -0.045579
69 2 -0.346127
70 2 0.072211
71 2 0.266922
72 2 0.111419
73 2 0.260922
74 2 -0.151842
75 2 0.474277
76 2 -0.533032
77 2 0.742261
78 2 -0.371414
79 2 -0.039278
80 2 -0.316977
81 2 0.229748
82 2 0.106893
83 2 0.623750
84 2 0.151745
85 2 0.205012
86 2 0.188796
87 2 -0.675229
88 2 -0.098259
89 2 -0.009670
90 2 -0.467548
91 2 0.227968
92 2 0.070543
93 2 0.081675
94 2 0.128441
95 2 0.508299
96 2 -0.994174
97 2 0.287501
98 2 0.209966
99 2 0.394155
100 2 0.483762
101 2 -0.506255
102 2 -0.340751
103 2 -0.588531
104 2 0.216460
105 2 -0.226166
106 2 -0.326702
107 2 0.501990
108 2 0.567126
109 2 0.373768
110 2 -0.362361
111 2 0.286675
112 2 0.448247
113 2 -0.649427
114 2 0.071664
115 2 -1.036896
116 2 -0.529241
117 2 0.046374
118 2 -0.486246
119 2 -0.212147
120 2 -0.798503
121 2 0.291817
122 2 0.478430
123 2 -0.264221
124 2 -0.765745
125 2 0.502968
126 2 -0.100112
127 2 0.004933

0 3 -0.092603
1 3 -0.347661
2 3 0.186157
3 3 -0.308792
4 3 -0.502808
5 3 0.257803
6 3 -0.291363
7 3 0.108082
8 3 -0.330575
9 3 0.065877
10 3 -0.150610
11 3 0.283037
12 3 -0.136419
13 3 -0.715435
14 3 -0.116521
15 3 0.570248
16 3 0.263063
17 3 -0.053671
18 3 -0.157831
19 3 0.153913
20 3 0.403711
21 3 -0.206322
22 3 -0.237457
23 3 0.290567
24 3 -0.434407
25 3 -0.016062
26 3 -0.064809
27 3 0.520710
28 3 -0.294409
29 3 -0.007166
30 3 0.263951
31 3 -0.023956
32 3 -0.249770
33 3 0.320457
34 3 -0.082479
35 3 -0.040147
36 3 0.204814
37 3 0.252371
38 3 -0.207505
39 3 -0.196598
40 3 -0.063235
41 3 -0.433515
42 3 -0.482577
43 3 0.016517
44 3 -0.110159
45 3 0.276659
46 3 0.088577
47 3 -0.112742
48 3 -0.436728
49 3 -0.124373
50 3 0.322566
51 3 0.255457
52 3 -0.136830
53 3 -0.225808
54 3 0.131486
55 3 -0.171656
56 3 0.358452
57 3 -0.034498
58 3 -1.143714
59 3 -0.024480
60 3 0.302424
61 3 0.064492
62 3 0.321990
63 3 -0.282515
64 3 -0.141877
65 3 0.001378
66 3 -0.403734
67 3 0.050764
68 3 -0.067355
69 3 -0.065929
70 3 -0.080284
71 3 0.195821
72 3 0.008090
73 3 0.116734
74 3 -0.325480
75 3 0.279760
76 3 -0.304668
77 3 0.340407
78 3 0.007987
79 3 0.028153
80 3 -0.285660
81 3 0.188015
82 3 -0.144038
83 3 0.460774
84 3 0.119936
85 3 0.059039
86 3 0.326216
87 3 -0.305387
88 3 -0.098749
89 3 0.138608
90 3 -0.280754
91 3 -0.183708
92 3 -0.201192
93 3 0.203076
94 3 -0.017879
95 3 0.164785
96 3 -0.821396
97 3 0.324209
98 3 0.199855
99 3 0.398097
100 3 0.404133
101 3 -0.325184
102 3 -0.009582
103 3 -0.224177
104 3 0.129691
105 3 -0.006082
106 3 -0.125119
107 3 0.452845
108 3 0.554706
109 3 0.210369
110 3 -0.148732
111 3 0.298171
112 3 0.449631
113 3 -0.408693
114 3 -0.060350
115 3 -0.852429
116 3 -0.255040
117 3 0.048930
118 3 -0.446769
119 3 -0.188949
120 3 -0.695785
121 3 0.244680
122 3 0.232447
123 3 -0.170080
124 3 -0.454664
125 3 0.383075
126 3 0.073030
127 3 0.164670

0 4 -0.744722
1 4 -0.552790
2 4 0.567792
3 4 -0.278734
4 4 -0.127477
5 4 0.420550
6 4 -0.247512
7 4 -0.105663
8 4 -0.576278
9 4 -0.110510
10 4 -0.148576
11 4 0.452244
12 4 -0.070515
13 4 -1.145025
14 4 -0.508448
15 4 0.267304
16 4 -0.235267
17 4 -0.981524
18 4 -0.746452
19 4 0.319448
20 4 0.768388
21 4 -0.650748
22 4 0.192087
23 4 0.745500
24 4 -0.724371
25 4 -0.200550
26 4 -0.205784
27 4 0.247647
