col row val
0 0 -0.261657
1 0 -0.734580
2 0 -0.662661
3 0 0.170177
4 0 -0.058927
5 0 0.683515
6 0 -0.156927
7 0 -0.802458
8 0 0.133606
9 0 0.202465
10 0 0.081883
11 0 -1.291377
12 0 0.397564
13 0 0.626746
14 0 0.152803
15 0 -0.176751
16 0 0.763916
17 0 -0.018121
18 0 -0.944317
19 0 0.782972
20 0 0.587096
21 0 0.229347
22 0 -0.855489
23 0 0.280073
24 0 0.095415
25 0 -0.116606
26 0 0.230753
27 0 0.292835
28 0 0.057983
29 0 -0.008582
30 0 -0.037084
31 0 -0.974655
32 0 -0.410121
33 0 -0.307209
34 0 -0.230107
35 0 0.283509
36 0 0.191674
37 0 -0.241596
38 0 -0.890480
39 0 0.088561
40 0 -0.486930
41 0 0.358690
42 0 -0.388486
43 0 0.246817
44 0 -0.241911
45 0 -0.128477
46 0 -0.466416
47 0 -0.899310
48 0 -0.245984
49 0 0.032838
50 0 0.270061
51 0 0.229452
52 0 -0.373368
53 0 -1.139647
54 0 0.110279
55 0 0.320129
56 0 0.161334
57 0 0.324973
58 0 0.085556
59 0 0.467477
60 0 0.788484
61 0 -0.157455
62 0 -0.013152
63 0 0.483751
64 0 0.098494
65 0 -0.474813
66 0 0.920305
67 0 -0.085232
68 0 0.130265
69 0 0.344139
70 0 0.155217
71 0 0.230144
72 0 0.481634
73 0 -0.513874
74 0 -0.022989
75 0 -0.227167
76 0 -0.163715
77 0 -0.180605
78 0 0.409399
79 0 0.660514
80 0 0.345324
81 0 -0.182006
82 0 -0.333777
83 0 -0.255976
84 0 -0.329472
85 0 0.425682
86 0 0.383710
87 0 0.144168
88 0 0.882964
89 0 -0.661445
90 0 0.880481
91 0 0.084369
92 0 -0.232348
93 0 0.220444
94 0 -0.702221
95 0 -0.219271
96 0 0.085157
97 0 0.473982
98 0 0.685747
99 0 -0.236734
100 0 0.641245
101 0 -0.185580
102 0 -0.353332
103 0 0.421145
104 0 0.501269
105 0 -0.646413
106 0 -0.059296
107 0 -0.070981
108 0 -0.333911
109 0 0.249891
110 0 0.545646
111 0 -0.298473
112 0 -0.139958
113 0 -0.115823
114 0 -0.462214
115 0 -0.519482
116 0 -0.375915
117 0 -0.441323
118 0 -0.099450
119 0 0.094889
120 0 0.205845
121 0 -0.939758
122 0 -0.042178
123 0 0.632527
124 0 0.414911
125 0 0.220593
126 0 0.089774
127 0 0.769756

0 1 -0.184604
1 1 -0.972892
2 1 -0.459905
3 1 0.344592
4 1 0.119444
5 1 0.867506
6 1 -0.217544
7 1 -0.596887
8 1 -0.057742
9 1 0.063242
10 1 0.214650
11 1 -1.015557
12 1 0.198084
13 1 0.833153
14 1 -0.160320
15 1 -0.345606
16 1 0.645240
17 1 0.033630
18 1 -0.800300
19 1 0.573941
20 1 0.689783
21 1 0.079762
22 1 -0.941415
23 1 0.328103
24 1 -0.022281
25 1 -0.078684
26 1 0.230254
27 1 0.110601
28 1 0.169658
29 1 -0.047677
30 1 -0.064529
31 1 -1.161949
32 1 -0.516091
33 1 -0.348673
34 1 -0.103748
35 1 0.427358
36 1 0.229666
37 1 -0.365187
38 1 -0.473259
39 1 -0.012679
40 1 -0.489551
41 1 0.294984
42 1 -0.276095
43 1 0.270104
44 1 -0.174760
45 1 -0.134051
46 1 -0.597470
47 1 -0.860597
48 1 -0.369619
49 1 0.187698
50 1 0.041706
51 1 0.264008
52 1 -0.471609
53 1 -1.002485
54 1 0.137131
55 1 0.266028
56 1 -0.276989
57 1 0.216946
58 1 0.032572
59 1 0.536142
60 1 0.658127
61 1 0.013827
62 1 -0.132775
63 1 0.553472
64 1 -0.109094
65 1 -0.546634
66 1 0.826112
67 1 0.067118
68 1 0.364396
69 1 0.598883
70 1 -0.260665
71 1 0.089510
72 1 0.148361
73 1 -0.409270
74 1 0.236310
75 1 -0.177634
76 1 0.081817
77 1 -0.123078
78 1 0.135096
79 1 0.713811
80 1 0.128047
81 1 -0.280149
82 1 -0.464761
83 1 -0.389905
84 1 -0.304755
85 1 0.546158
86 1 0.145225
87 1 0.214605
88 1 0.786647
89 1 -0.788314
90 1 0.803669
91 1 -0.000172
92 1 -0.486476
93 1 0.095222
94 1 -0.749592
95 1 -0.187099
96 1 0.173572
97 1 0.506113
98 1 1.076575
99 1 -0.143748
100 1 0.498130
101 1 -0.232871
102 1 -0.241968
103 1 0.524278
104 1 0.367610
105 1 -0.630108
106 1 0.371889
107 1 -0.263357
108 1 -0.224535
109 1 0.284165
110 1 0.364669
111 1 -0.338095
112 1 -0.346345
113 1 -0.014770
114 1 -0.720828
115 1 -0.405798
116 1 -0.437017
117 1 -0.556968
118 1 -0.097530
119 1 0.294039
120 1 0.196991
121 1 -0.794227
122 1 -0.009602
123 1 0.762361
124 1 0.341685
125 1 0.074797
126 1 -0.031419
127 1 0.550821

0 2 -0.389420
1 2 -0.501277
2 2 -0.087278
3 2 0.151874
4 2 0.132693
5 2 0.215382
6 2 -0.005226
7 2 -0.166624
8 2 0.244780
9 2 0.235505
10 2 -0.015966
11 2 -0.342580
12 2 -0.125106
13 2 0.291553
14 2 0.028047
15 2 -0.371853
16 2 0.518525
17 2 -0.091671
18 2 -0.252342
19 2 -0.103332
20 2 0.332303
21 2 0.189488
22 2 -0.380926
23 2 0.233069
24 2 -0.068796
25 2 -0.295987
26 2 0.230811
27 2 0.044310
28 2 0.237246
29 2 -0.032012
30 2 0.299355
31 2 -0.408070
32 2 -0.295532
33 2 0.010712
34 2 -0.309053
35 2 0.238473
36 2 0.615442
37 2 0.155249
38 2 -0.157731
39 2 -0.093235
40 2 -0.513282
41 2 -0.161088
42 2 -0.519010
43 2 0.118781
44 2 -0.105215
45 2 -0.090158
46 2 -0.009364
47 2 -0.482030
48 2 -0.323740
49 2 0.021010
50 2 -0.134817
51 2 -0.062333
52 2 -0.163689
53 2 -0.475559
54 2 0.216164
55 2 0.411663
56 2 -0.028941
57 2 -0.336083
58 2 0.174118
59 2 0.503126
60 2 -0.096032
61 2 0.131879
62 2 -0.267123
63 2 -0.003987
64 2 -0.118087
65 2 0.144942
66 2 -0.119230
67 2 0.069953
68 2 0.414078
69 2 0.439871
70 2 -0.054683
71 2 0.126651
72 2 0.280998
73 2 -0.203765
74 2 0.403911
75 2 -0.173092
76 2 -0.143403
77 2 -0.270120
78 2 0.043935
79 2 0.114615
80 2 0.043721
81 2 -0.089872
82 2 0.022314
83 2 -0.180601
84 2 0.040449
85 2 0.562015
86 2 0.110219
87 2 0.301204
88 2 0.414366
89 2 -0.446742
90 2 0.562592
91 2 -0.059413
92 2 -0.146830
93 2 -0.037148
94 2 -0.045301
95 2 -0.190794
96 2 0.354344
97 2 0.557991
98 2 0.446161
99 2 -0.272158
100 2 0.287459
101 2 -0.251888
102 2 -0.076096
103 2 -0.190331
104 2 0.188497
105 2 -0.347693
106 2 -0.413920
107 2 0.229049
108 2 -0.078814
109 2 0.176992
110 2 0.182726
111 2 0.103833
112 2 -0.010964
113 2 -0.194264
114 2 -0.106859
115 2 -0.226896
116 2 -0.206714
117 2 -0.032307
118 2 -0.042162
119 2 -0.165519
120 2 0.036784
121 2 -0.764186
122 2 -0.075654
123 2 0.615437
124 2 -0.035648
125 2 -0.224812
126 2 0.179702
127 2 0.478477

0 3 -0.286262
1 3 -0.628843
2 3 0.062830
3 3 0.271854
4 3 0.268467
5 3 0.285738
6 3 -0.086705
7 3 -0.007213
8 3 0.092431
9 3 0.184288
10 3 0.178654
11 3 -0.123893
12 3 -0.243727
13 3 0.535434
14 3 -0.047726
15 3 -0.599342
16 3 0.360914
17 3 -0.095207
18 3 -0.190512
19 3 -0.285611
20 3 0.415012
21 3 -0.061686
22 3 -0.425204
23 3 0.239289
24 3 -0.039124
25 3 -0.388089
26 3 0.370834
27 3 -0.029513
28 3 0.326738
29 3 -0.077792
30 3 0.391463
31 3 -0.371437
32 3 -0.429239
33 3 0.011080
34 3 -0.356896
35 3 0.531877
36 3 0.719494
37 3 0.125501
38 3 0.030526
39 3 -0.092778
40 3 -0.591032
41 3 -0.366437
42 3 -0.643831
43 3 0.059867
44 3 -0.032621
45 3 -0.138985
46 3 -0.000580
47 3 -0.429143
48 3 -0.434512
49 3 -0.010696
50 3 -0.314535
51 3 -0.043920
52 3 -0.038515
53 3 -0.410528
54 3 0.198940
55 3 0.454648
56 3 -0.164212
57 3 -0.419896
58 3 0.183296
59 3 0.679996
60 3 -0.261669
61 3 0.315154
62 3 -0.314171
63 3 0.029099
64 3 -0.244567
65 3 0.272652
66 3 -0.251974
67 3 0.135354
68 3 0.676736
69 3 0.580729
70 3 -0.275120
71 3 0.185096
72 3 0.177768
73 3 -0.233200
74 3 0.659198
75 3 -0.169351
76 3 -0.012539
77 3 -0.289842
78 3 -0.093572
79 3 0.200491
80 3 0.013701
81 3 -0.216235
82 3 -0.061621
83 3 -0.260692
84 3 0.043972
85 3 0.739840
86 3 -0.009785
87 3 0.340206
88 3 0.375387
89 3 -0.473268
90 3 0.646252
91 3 -0.209895
92 3 -0.243849
93 3 -0.110305
94 3 0.073460
95 3 -0.173752
96 3 0.410351
97 3 0.774212
98 3 0.537386
99 3 -0.362390
100 3 0.280560
101 3 -0.224990
102 3 0.054182
103 3 -0.417697
104 3 0.035738
105 3 -0.368398
106 3 -0.309277
107 3 0.241468
108 3 -0.034521
109 3 0.336611
110 3 -0.018087
111 3 0.115023
112 3 -0.025087
113 3 -0.141858
114 3 -0.168961
115 3 -0.120937
116 3 -0.381142
117 3 0.001693
118 3 0.109580
119 3 -0.136581
120 3 0.108877
121 3 -0.700364
122 3 -0.188185
123 3 0.631078
124 3 -0.211620
125 3 -0.413725
126 3 0.218599
127 3 0.393412

0 4 -0.285449
1 4 -0.052364
2 4 0.423159
3 4 0.078588
4 4 -0.087478
5 4 -0.343139
6 4 0.044297
7 4 0.470872
8 4 -0.117385
9 4 0.196036
10 4 -0.210743
11 4 0.332075
12 4 -0.207285
13 4 -0.177101
14 4 0.106095
15 4 -0.440542
16 4 -0.316588
17 4 -0.314584
18 4 0.057915
19 4 -0.362430
20 4 -0.121954
21 4 0.044489
22 4 0.049476
23 4 0.238278
24 4 -0.014344
25 4 0.018571
26 4 -0.177020
27 4 -0.221416
28 4 0.277004
29 4 0.068174
30 4 0.104982
31 4 0.081385
32 4 0.097362
33 4 0.295724
34 4 -0.160196
35 4 0.480736
36 4 0.677979
37 4 0.484797
38 4 0.263401
39 4 -0.112292
40 4 -0.239261
41 4 -0.411080
42 4 -0.375960
43 4 -0.104900
44 4 -0.157492
45 4 0.046598
46 4 -0.007030
47 4 0.114931
48 4 -0.001266
49 4 0.057461
50 4 -0.090786
51 4 -0.203537
52 4 -0.255306
53 4 0.143842
54 4 0.225357
55 4 0.008490
56 4 -0.185183
57 4 -0.460460
58 4 -0.019217
59 4 0.050533
60 4 -0.354601
61 4 0.086647
62 4 -0.107302
63 4 -0.348488
64 4 0.006093
65 4 0.244994
66 4 -0.383913
67 4 -0.133589
68 4 0.051531
69 4 0.102167
70 4 -0.095480
71 4 0.014341
72 4 0.013301
73 4 0.223805
74 4 0.237776
75 4 0.014477
76 4 -0.317233
77 4 -0.201261
78 4 0.173086
79 4 -0.356056
80 4 0.010186
81 4 0.040413
82 4 0.395289
83 4 -0.030782
84 4 0.548361
85 4 0.144732
86 4 0.038051
87 4 0.058420
88 4 -0.060841
89 4 0.211186
90 4 0.225336
91 4 0.017802
92 4 -0.305349
93 4 -0.004551
94 4 0.438588
95 4 0.053814
96 4 -0.135400
97 4 0.435980
98 4 -0.126394
99 4 0.008530
100 4 -0.159517
101 4 -0.108761
102 4 0.070151
103 4 -0.561738
104 4 -0.141910
105 4 -0.001226
106 4 -0.196170
107 4 0.428046
108 4 -0.058461
109 4 0.074231
110 4 -0.338896
111 4 0.217145
112 4 0.032010
113 4 -0.013714
114 4 0.008622
115 4 -0.013606
116 4 0.049033
117 4 0.120640
118 4 -0.112335
119 4 -0.354544
120 4 -0.052336
121 4 -0.099234
122 4 0.111934
123 4 -0.002472
124 4 -0.346534
125 4 -0.397973
126 4 0.155446
127 4 0.016427

0 5 -0.086364
1 5 -0.240740
2 5 0.559335
3 5 0.047737
4 5 0.006256
5 5 -0.372310
6 5 0.049982
7 5 0.425108
8 5 -0.387169
9 5 0.121789
10 5 0.053737
11 5 0.412296
12 5 -0.325497
13 5 -0.060684
14 5 0.013000
15 5 -0.582716
16 5 -0.712946
17 5 -0.261830
18 5 0.200855
19 5 -0.455610
20 5 -0.207939
21 5 -0.090100
22 5 0.298198
23 5 0.128423
24 5 0.120878
25 5 0.059875
26 5 -0.138634
27 5 -0.372092
28 5 0.321812
29 5 -0.024361
30 5 0.174545
31 5 -0.024110
32 5 -0.018949
33 5 0.336267
34 5 -0.260085
35 5 0.726202
36 5 0.620849
37 5 0.515916
38 5 0.385336
39 5 -0.089046
40 5 -0.160926
41 5 -0.542857
42 5 -0.319666
43 5 -0.140827
44 5 -0.075077
45 5 -0.093420
46 5 -0.177847
47 5 0.091624
48 5 -0.047136
49 5 0.154662
50 5 -0.248253
51 5 -0.145273
52 5 -0.386286
53 5 0.191236
54 5 0.268085
55 5 0.028547
56 5 -0.303962
57 5 -0.503299
58 5 -0.112297
59 5 0.204535
60 5 -0.495972
61 5 0.216109
62 5 -0.034471
63 5 -0.300004
64 5 -0.022429
65 5 0.318541
66 5 -0.393300
67 5 0.005683
68 5 0.274128
69 5 0.092269
70 5 -0.244303
71 5 0.117904
72 5 -0.120657
73 5 0.321654
74 5 0.136117
75 5 0.056274
76 5 -0.283014
77 5 -0.271447
78 5 0.196287
79 5 -0.319224
80 5 0.006440
81 5 0.027459
82 5 0.297869
83 5 -0.192152
84 5 0.447844
85 5 0.359105
86 5 0.047552
87 5 0.104978
88 5 -0.166918
89 5 0.374183
90 5 0.378350
91 5 -0.221437
92 5 -0.285218
93 5 -0.016496
94 5 0.488849
95 5 0.011198
96 5 -0.144328
97 5 0.695583
98 5 0.049856
99 5 -0.157476
100 5 -0.037723
101 5 -0.122573
102 5 0.219650
103 5 -0.644609
104 5 -0.054001
105 5 0.132547
106 5 0.034537
107 5 0.387800
108 5 -0.222867
109 5 0.082331
110 5 -0.555839
111 5 0.280185
112 5 0.006233
113 5 0.041609
114 5 -0.077810
115 5 0.058914
116 5 0.121177
117 5 0.190515
118 5 -0.041148
119 5 -0.284833
120 5 0.290206
121 5 0.096668
122 5 0.027178
123 5 0.105907
124 5 -0.462995
125 5 -0.465586
126 5 0.133262
127 5 -0.070585

0 6 -0.044769
1 6 -0.112545
2 6 -0.313601
3 6 0.108679
4 6 0.128748
5 6 0.082325
6 6 0.143397
7 6 -0.247610
8 6 -0.147979
9 6 0.334739
10 6 0.185257
11 6 -0.465175
12 6 -0.031752
13 6 0.210501
14 6 0.092500
15 6 -0.015107
16 6 0.159304
17 6 -0.066959
18 6 -0.091801
19 6 0.312549
20 6 -0.109250
21 6 -0.284711
22 6 -0.133845
23 6 0.536321
24 6 0.195598
25 6 0.086775
26 6 -0.034361
27 6 0.186751
28 6 0.157475
29 6 -0.170486
30 6 0.079769
31 6 -0.160144
32 6 0.057701
33 6 0.118918
34 6 -0.258513
35 6 0.167012
36 6 0.367987
37 6 0.154417
38 6 -0.214566
39 6 -0.206611
40 6 -0.322231
41 6 -0.035996
42 6 -0.325063
43 6 -0.039330
44 6 -0.183698
45 6 0.182293
46 6 -0.100830
47 6 -0.040399
48 6 0.046158
49 6 -0.289396
50 6 0.075759
51 6 -0.339882
52 6 -0.093594
53 6 -0.603097
54 6 -0.330086
55 6 0.096250
56 6 0.229668
57 6 -0.121576
58 6 -0.042814
59 6 0.192633
